COM Port 2:
2018/10/14 21:52:05:249;-üpþ|ü||þþþøþþøæ'þþ||öðÊ®3fÃ05953
2018/10/14 21:55:30:784;05119
2018/10/14 21:55:30:785;05119
2018/10/14 21:55:30:785;05118
2018/10/14 21:55:30:785;05119
2018/10/14 21:55:30:800;05119
2018/10/14 21:55:30:800;05119
2018/10/14 21:55:30:800;05118
2018/10/14 21:55:30:800;05118
2018/10/14 21:55:30:800;05119
2018/10/14 21:55:30:800;05118
2018/10/14 21:55:30:800;05117
2018/10/14 21:55:30:800;05118
2018/10/14 21:55:30:801;05118
2018/10/14 21:55:30:816;05118
2018/10/14 21:55:30:816;05118
2018/10/14 21:55:30:816;05119
2018/10/14 21:55:30:816;05119
2018/10/14 21:55:30:816;05118
2018/10/14 21:55:30:816;05119
2018/10/14 21:55:30:816;05119
2018/10/14 21:55:30:816;05118
2018/10/14 21:55:30:817;05119
2018/10/14 21:55:30:832;05117
2018/10/14 21:55:30:832;05118
2018/10/14 21:55:30:832;05118
2018/10/14 21:55:30:832;05118
2018/10/14 21:55:30:832;05118
2018/10/14 21:55:30:832;05118
2018/10/14 21:55:30:832;05118
2018/10/14 21:55:30:833;05119
2018/10/14 21:55:30:833;05119
2018/10/14 21:55:30:833;05118
2018/10/14 21:55:30:848;05119
2018/10/14 21:55:30:848;05118
2018/10/14 21:55:30:848;05118
2018/10/14 21:55:30:848;05119
2018/10/14 21:55:30:848;05118
2018/10/14 21:55:30:848;05118
2018/10/14 21:55:30:848;05118
2018/10/14 21:55:30:848;05117
2018/10/14 21:55:30:848;05118
2018/10/14 21:55:30:864;05118
2018/10/14 21:55:30:864;05118
2018/10/14 21:55:30:864;05119
2018/10/14 21:55:30:864;05118
2018/10/14 21:55:30:864;05119
2018/10/14 21:55:30:864;05119
2018/10/14 21:55:30:864;05119
2018/10/14 21:55:30:864;05118
2018/10/14 21:55:30:864;05117
2018/10/14 21:55:30:880;05117
2018/10/14 21:55:30:880;05117
2018/10/14 21:55:30:880;05117
2018/10/14 21:55:30:880;05118
2018/10/14 21:55:30:880;05118
2018/10/14 21:55:30:880;05118
2018/10/14 21:55:30:880;05118
2018/10/14 21:55:30:880;05119
2018/10/14 21:55:30:881;05118
2018/10/14 21:55:30:881;05118
2018/10/14 21:55:30:896;05119
2018/10/14 21:55:30:896;05118
2018/10/14 21:55:30:896;05118
2018/10/14 21:55:30:896;05118
2018/10/14 21:55:30:896;05117
2018/10/14 21:55:30:897;05117
2018/10/14 21:55:30:897;05118
2018/10/14 21:55:30:897;05118
2018/10/14 21:55:30:897;05118
2018/10/14 21:55:30:912;05118
2018/10/14 21:55:30:912;05117
2018/10/14 21:55:30:912;05117
2018/10/14 21:55:30:912;05117
2018/10/14 21:55:30:912;05117
2018/10/14 21:55:30:912;05117
2018/10/14 21:55:30:912;05118
2018/10/14 21:55:30:912;05117
2018/10/14 21:55:30:912;05118
2018/10/14 21:55:30:912;05118
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:928;05119
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:928;05119
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:928;05118
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:944;05119
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:944;05119
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:944;05118
2018/10/14 21:55:30:960;05118
2018/10/14 21:55:30:960;05118
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:960;05120
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:960;05119
2018/10/14 21:55:30:976;05119
2018/10/14 21:55:30:976;05120
2018/10/14 21:55:30:976;05120
2018/10/14 21:55:30:976;05120
2018/10/14 21:55:30:976;05120
2018/10/14 21:55:30:976;05119
2018/10/14 21:55:30:976;05119
2018/10/14 21:55:30:976;05119
2018/10/14 21:55:30:976;05120
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:30:992;05120
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:30:992;05120
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:30:992;05119
2018/10/14 21:55:31:008;05118
2018/10/14 21:55:31:008;05119
2018/10/14 21:55:31:008;05118
2018/10/14 21:55:31:008;05118
2018/10/14 21:55:31:008;05119
2018/10/14 21:55:31:008;05119
2018/10/14 21:55:31:008;05119
2018/10/14 21:55:31:008;05119
2018/10/14 21:55:31:008;05119
2018/10/14 21:55:31:009;05118
2018/10/14 21:55:31:024;05117
2018/10/14 21:55:31:024;05118
2018/10/14 21:55:31:024;05118
2018/10/14 21:55:31:024;05119
2018/10/14 21:55:31:024;05119
2018/10/14 21:55:31:025;05118
2018/10/14 21:55:31:025;05118
2018/10/14 21:55:31:025;05119
2018/10/14 21:55:31:025;05118
2018/10/14 21:55:31:040;05119
2018/10/14 21:55:31:040;05119
2018/10/14 21:55:31:040;05118
2018/10/14 21:55:31:040;05119
2018/10/14 21:55:31:040;05118
2018/10/14 21:55:31:040;05119
2018/10/14 21:55:31:041;05119
2018/10/14 21:55:31:041;05119
2018/10/14 21:55:31:041;05119
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:056;05119
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:056;05119
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:056;05118
2018/10/14 21:55:31:057;05118
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:072;05119
2018/10/14 21:55:31:073;05119
2018/10/14 21:55:31:088;05117
2018/10/14 21:55:31:088;05119
2018/10/14 21:55:31:088;05119
2018/10/14 21:55:31:088;05118
2018/10/14 21:55:31:088;05118
2018/10/14 21:55:31:088;05118
2018/10/14 21:55:31:088;05119
2018/10/14 21:55:31:088;05118
2018/10/14 21:55:31:088;05117
2018/10/14 21:55:31:104;05117
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05118
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:104;05119
2018/10/14 21:55:31:120;05120
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:120;05118
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:120;05119
2018/10/14 21:55:31:136;05119
2018/10/14 21:55:31:136;05119
2018/10/14 21:55:31:136;05118
2018/10/14 21:55:31:136;05119
2018/10/14 21:55:31:136;05119
2018/10/14 21:55:31:136;05118
2018/10/14 21:55:31:136;05119
2018/10/14 21:55:31:136;05118
2018/10/14 21:55:31:136;05118
2018/10/14 21:55:31:152;05118
2018/10/14 21:55:31:152;05119
2018/10/14 21:55:31:152;05118
2018/10/14 21:55:31:152;05119
2018/10/14 21:55:31:152;05118
2018/10/14 21:55:31:152;05119
2018/10/14 21:55:31:152;05119
2018/10/14 21:55:31:152;05119
2018/10/14 21:55:31:152;05118
2018/10/14 21:55:31:152;05118
2018/10/14 21:55:31:168;05118
2018/10/14 21:55:31:168;05119
2018/10/14 21:55:31:168;05118
2018/10/14 21:55:31:168;05117
2018/10/14 21:55:31:168;05118
2018/10/14 21:55:31:168;05118
2018/10/14 21:55:31:168;05117
2018/10/14 21:55:31:168;05117
2018/10/14 21:55:31:168;05118
2018/10/14 21:55:31:184;05117
2018/10/14 21:55:31:184;05117
2018/10/14 21:55:31:184;05118
2018/10/14 21:55:31:184;05117
2018/10/14 21:55:31:184;05117
2018/10/14 21:55:31:184;05118
2018/10/14 21:55:31:184;05117
2018/10/14 21:55:31:184;05118
2018/10/14 21:55:31:184;05117
2018/10/14 21:55:31:200;05117
2018/10/14 21:55:31:200;05119
2018/10/14 21:55:31:200;05118
2018/10/14 21:55:31:200;05118
2018/10/14 21:55:31:200;05118
2018/10/14 21:55:31:200;05117
2018/10/14 21:55:31:200;05117
2018/10/14 21:55:31:200;05117
2018/10/14 21:55:31:200;05117
2018/10/14 21:55:31:200;05117
2018/10/14 21:55:31:216;05117
2018/10/14 21:55:31:216;05117
2018/10/14 21:55:31:216;05119
2018/10/14 21:55:31:216;05119
2018/10/14 21:55:31:216;05120
2018/10/14 21:55:31:216;05119
2018/10/14 21:55:31:216;05119
2018/10/14 21:55:31:216;05119
2018/10/14 21:55:31:216;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:232;05120
2018/10/14 21:55:31:232;05119
2018/10/14 21:55:31:248;05119
2018/10/14 21:55:31:248;05119
2018/10/14 21:55:31:248;05118
2018/10/14 21:55:31:248;05119
2018/10/14 21:55:31:248;05119
2018/10/14 21:55:31:248;05118
2018/10/14 21:55:31:248;05118
2018/10/14 21:55:31:248;05117
2018/10/14 21:55:31:248;05117
2018/10/14 21:55:31:248;05117
2018/10/14 21:55:31:264;05118
2018/10/14 21:55:31:264;05119
2018/10/14 21:55:31:264;05119
2018/10/14 21:55:31:264;05118
2018/10/14 21:55:31:264;05118
2018/10/14 21:55:31:264;05119
2018/10/14 21:55:31:264;05118
2018/10/14 21:55:31:264;05119
2018/10/14 21:55:31:264;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:280;05119
2018/10/14 21:55:31:296;05118
2018/10/14 21:55:31:296;05118
2018/10/14 21:55:31:296;05119
2018/10/14 21:55:31:296;05119
2018/10/14 21:55:31:296;05118
2018/10/14 21:55:31:296;05118
2018/10/14 21:55:31:296;05119
2018/10/14 21:55:31:296;05119
2018/10/14 21:55:31:296;05119
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:312;05118
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:312;05118
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:312;05119
2018/10/14 21:55:31:328;05119
2018/10/14 21:55:31:328;05119
2018/10/14 21:55:31:328;05118
2018/10/14 21:55:31:328;05118
2018/10/14 21:55:31:328;05119
2018/10/14 21:55:31:328;05118
2018/10/14 21:55:31:328;05119
2018/10/14 21:55:31:328;05118
2018/10/14 21:55:31:328;05118
2018/10/14 21:55:31:328;05119
2018/10/14 21:55:31:344;05118
2018/10/14 21:55:31:344;05118
2018/10/14 21:55:31:344;05118
2018/10/14 21:55:31:344;05118
2018/10/14 21:55:31:344;05117
2018/10/14 21:55:31:344;05117
2018/10/14 21:55:31:344;05118
2018/10/14 21:55:31:344;05118
2018/10/14 21:55:31:344;05119
2018/10/14 21:55:31:360;05118
2018/10/14 21:55:31:360;05119
2018/10/14 21:55:31:360;05119
2018/10/14 21:55:31:360;05119
2018/10/14 21:55:31:360;05119
2018/10/14 21:55:31:360;05119
2018/10/14 21:55:31:360;05120
2018/10/14 21:55:31:360;05119
2018/10/14 21:55:31:360;05118
2018/10/14 21:55:31:376;05118
2018/10/14 21:55:31:376;05118
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:376;05119
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:392;05118
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:392;05118
2018/10/14 21:55:31:392;05119
2018/10/14 21:55:31:408;05120
2018/10/14 21:55:31:408;05120
2018/10/14 21:55:31:408;05119
2018/10/14 21:55:31:408;05118
2018/10/14 21:55:31:408;05118
2018/10/14 21:55:31:408;05119
2018/10/14 21:55:31:408;05120
2018/10/14 21:55:31:408;05120
2018/10/14 21:55:31:408;05119
2018/10/14 21:55:31:424;05120
2018/10/14 21:55:31:424;05120
2018/10/14 21:55:31:424;05119
2018/10/14 21:55:31:424;05120
2018/10/14 21:55:31:424;05119
2018/10/14 21:55:31:424;05120
2018/10/14 21:55:31:424;05119
2018/10/14 21:55:31:424;05120
2018/10/14 21:55:31:424;05120
2018/10/14 21:55:31:424;05119
2018/10/14 21:55:31:440;05120
2018/10/14 21:55:31:440;05120
2018/10/14 21:55:31:440;05119
2018/10/14 21:55:31:440;05119
2018/10/14 21:55:31:440;05119
2018/10/14 21:55:31:440;05119
2018/10/14 21:55:31:440;05118
2018/10/14 21:55:31:440;05118
2018/10/14 21:55:31:440;05119
2018/10/14 21:55:31:456;05119
2018/10/14 21:55:31:456;05120
2018/10/14 21:55:31:456;05120
2018/10/14 21:55:31:456;05119
2018/10/14 21:55:31:456;05120
2018/10/14 21:55:31:456;05120
2018/10/14 21:55:31:456;05119
2018/10/14 21:55:31:456;05119
2018/10/14 21:55:31:456;05118
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05119
2018/10/14 21:55:31:472;05120
2018/10/14 21:55:31:488;05119
2018/10/14 21:55:31:488;05119
2018/10/14 21:55:31:488;05119
2018/10/14 21:55:31:488;05120
2018/10/14 21:55:31:488;05119
2018/10/14 21:55:31:488;05120
2018/10/14 21:55:31:488;05120
2018/10/14 21:55:31:488;05119
2018/10/14 21:55:31:488;05119
2018/10/14 21:55:31:504;05120
2018/10/14 21:55:31:504;05119
2018/10/14 21:55:31:504;05120
2018/10/14 21:55:31:504;05119
2018/10/14 21:55:31:504;05119
2018/10/14 21:55:31:504;05119
2018/10/14 21:55:31:504;05119
2018/10/14 21:55:31:504;05120
2018/10/14 21:55:31:504;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05118
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:520;05119
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:536;05118
2018/10/14 21:55:31:536;05118
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:536;05119
2018/10/14 21:55:31:552;05119
2018/10/14 21:55:31:552;05118
2018/10/14 21:55:31:552;05119
2018/10/14 21:55:31:552;05119
2018/10/14 21:55:31:552;05118
2018/10/14 21:55:31:552;05118
2018/10/14 21:55:31:552;05118
2018/10/14 21:55:31:552;05118
2018/10/14 21:55:31:552;05118
2018/10/14 21:55:31:568;05118
2018/10/14 21:55:31:568;05118
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:568;05120
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:568;05119
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05118
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05119
2018/10/14 21:55:31:584;05118
2018/10/14 21:55:31:599;05118
2018/10/14 21:55:31:599;05118
2018/10/14 21:55:31:600;05117
2018/10/14 21:55:31:600;05117
2018/10/14 21:55:31:600;05117
2018/10/14 21:55:31:600;05117
2018/10/14 21:55:31:600;05118
2018/10/14 21:55:31:600;05118
2018/10/14 21:55:31:600;05118
2018/10/14 21:55:31:615;05118
2018/10/14 21:55:31:615;05119
2018/10/14 21:55:31:616;05117
2018/10/14 21:55:31:616;05116
2018/10/14 21:55:31:616;05117
2018/10/14 21:55:31:616;05117
2018/10/14 21:55:31:616;05118
2018/10/14 21:55:31:616;05118
2018/10/14 21:55:31:616;05118
2018/10/14 21:55:31:616;05118
2018/10/14 21:55:31:631;05118
2018/10/14 21:55:31:631;05119
2018/10/14 21:55:31:631;05118
2018/10/14 21:55:31:632;05118
2018/10/14 21:55:31:632;05118
2018/10/14 21:55:31:632;05118
2018/10/14 21:55:31:632;05117
2018/10/14 21:55:31:632;05118
2018/10/14 21:55:31:632;05119
2018/10/14 21:55:31:647;05119
2018/10/14 21:55:31:647;05119
2018/10/14 21:55:31:647;05118
2018/10/14 21:55:31:648;05118
2018/10/14 21:55:31:648;05118
2018/10/14 21:55:31:648;05118
2018/10/14 21:55:31:648;05118
2018/10/14 21:55:31:648;05118
2018/10/14 21:55:31:648;05118
2018/10/14 21:55:31:663;05119
2018/10/14 21:55:31:663;05118
2018/10/14 21:55:31:663;05118
2018/10/14 21:55:31:663;05119
2018/10/14 21:55:31:664;05119
2018/10/14 21:55:31:664;05119
2018/10/14 21:55:31:664;05119
2018/10/14 21:55:31:664;05119
2018/10/14 21:55:31:664;05119
2018/10/14 21:55:31:664;05119
2018/10/14 21:55:31:679;05119
2018/10/14 21:55:31:679;05119
2018/10/14 21:55:31:679;05118
2018/10/14 21:55:31:679;05118
2018/10/14 21:55:31:680;05118
2018/10/14 21:55:31:680;05118
2018/10/14 21:55:31:680;05118
2018/10/14 21:55:31:680;05118
2018/10/14 21:55:31:680;05119
2018/10/14 21:55:31:695;05117
2018/10/14 21:55:31:695;05119
2018/10/14 21:55:31:695;05118
2018/10/14 21:55:31:695;05119
2018/10/14 21:55:31:696;05119
2018/10/14 21:55:31:696;05119
2018/10/14 21:55:31:696;05119
2018/10/14 21:55:31:696;05119
2018/10/14 21:55:31:696;05119
2018/10/14 21:55:31:696;05120
2018/10/14 21:55:31:711;05119
2018/10/14 21:55:31:712;05119
2018/10/14 21:55:31:712;05119
2018/10/14 21:55:31:712;05119
2018/10/14 21:55:31:712;05119
2018/10/14 21:55:31:712;05118
2018/10/14 21:55:31:712;05119
2018/10/14 21:55:31:712;05119
2018/10/14 21:55:31:712;05118
2018/10/14 21:55:31:727;05119
2018/10/14 21:55:31:727;05118
2018/10/14 21:55:31:727;05119
2018/10/14 21:55:31:728;05118
2018/10/14 21:55:31:728;05118
2018/10/14 21:55:31:728;05119
2018/10/14 21:55:31:728;05119
2018/10/14 21:55:31:728;05119
2018/10/14 21:55:31:728;05119
2018/10/14 21:55:31:743;05119
2018/10/14 21:55:31:743;05119
2018/10/14 21:55:31:743;05119
2018/10/14 21:55:31:743;05119
2018/10/14 21:55:31:744;05119
2018/10/14 21:55:31:744;05119
2018/10/14 21:55:31:744;05119
2018/10/14 21:55:31:744;05119
2018/10/14 21:55:31:744;05119
2018/10/14 21:55:31:744;05119
2018/10/14 21:55:31:759;05119
2018/10/14 21:55:31:759;05119
2018/10/14 21:55:31:759;05120
2018/10/14 21:55:31:759;05119
2018/10/14 21:55:31:759;05119
2018/10/14 21:55:31:760;05120
2018/10/14 21:55:31:760;05119
2018/10/14 21:55:31:760;05120
2018/10/14 21:55:31:760;05121
2018/10/14 21:55:31:775;05119
2018/10/14 21:55:31:775;05119
2018/10/14 21:55:31:775;05119
2018/10/14 21:55:31:775;05119
2018/10/14 21:55:31:775;05118
2018/10/14 21:55:31:776;05119
2018/10/14 21:55:31:776;05118
2018/10/14 21:55:31:776;05118
2018/10/14 21:55:31:776;05118
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05118
2018/10/14 21:55:31:792;05118
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05119
2018/10/14 21:55:31:792;05118
2018/10/14 21:55:31:808;05118
2018/10/14 21:55:31:808;05119
2018/10/14 21:55:31:808;05119
2018/10/14 21:55:31:808;05119
2018/10/14 21:55:31:808;05118
2018/10/14 21:55:31:808;05119
2018/10/14 21:55:31:808;05118
2018/10/14 21:55:31:808;05119
2018/10/14 21:55:31:808;05118
2018/10/14 21:55:31:823;05119
2018/10/14 21:55:31:824;05119
2018/10/14 21:55:31:824;05118
2018/10/14 21:55:31:824;05118
2018/10/14 21:55:31:824;05119
2018/10/14 21:55:31:824;05119
2018/10/14 21:55:31:824;05118
2018/10/14 21:55:31:824;05119
2018/10/14 21:55:31:824;05119
2018/10/14 21:55:31:839;05118
2018/10/14 21:55:31:839;05119
2018/10/14 21:55:31:840;05119
2018/10/14 21:55:31:840;05119
2018/10/14 21:55:31:840;05119
2018/10/14 21:55:31:840;05119
2018/10/14 21:55:31:840;05118
2018/10/14 21:55:31:840;05118
2018/10/14 21:55:31:840;05119
2018/10/14 21:55:31:840;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05120
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:855;05119
2018/10/14 21:55:31:871;05119
2018/10/14 21:55:31:871;05119
2018/10/14 21:55:31:871;05118
2018/10/14 21:55:31:872;05119
2018/10/14 21:55:31:872;05119
2018/10/14 21:55:31:872;05119
2018/10/14 21:55:31:872;05119
2018/10/14 21:55:31:872;05118
2018/10/14 21:55:31:872;05118
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:887;05119
2018/10/14 21:55:31:887;05119
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:887;05119
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:887;05118
2018/10/14 21:55:31:903;05118
2018/10/14 21:55:31:903;05118
2018/10/14 21:55:31:903;05118
2018/10/14 21:55:31:903;05118
2018/10/14 21:55:31:903;05116
2018/10/14 21:55:31:903;05117
2018/10/14 21:55:31:903;05118
2018/10/14 21:55:31:903;05118
2018/10/14 21:55:31:904;05118
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:919;05118
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:919;05118
2018/10/14 21:55:31:919;05119
2018/10/14 21:55:31:935;05119
2018/10/14 21:55:31:935;05120
2018/10/14 21:55:31:935;05120
2018/10/14 21:55:31:935;05119
2018/10/14 21:55:31:935;05118
2018/10/14 21:55:31:935;05119
2018/10/14 21:55:31:935;05119
2018/10/14 21:55:31:935;05118
2018/10/14 21:55:31:935;05118
2018/10/14 21:55:31:935;05118
2018/10/14 21:55:31:951;05118
2018/10/14 21:55:31:951;05118
2018/10/14 21:55:31:951;05118
2018/10/14 21:55:31:951;05118
2018/10/14 21:55:31:951;05118
2018/10/14 21:55:31:951;05119
2018/10/14 21:55:31:951;05119
2018/10/14 21:55:31:951;05119
2018/10/14 21:55:31:951;05118
2018/10/14 21:55:31:967;05119
2018/10/14 21:55:31:967;05119
2018/10/14 21:55:31:967;05117
2018/10/14 21:55:31:967;05118
2018/10/14 21:55:31:967;05117
2018/10/14 21:55:31:967;05117
2018/10/14 21:55:31:967;05118
2018/10/14 21:55:31:967;05118
2018/10/14 21:55:31:967;05118
2018/10/14 21:55:31:983;05117
2018/10/14 21:55:31:983;05118
2018/10/14 21:55:31:983;05117
2018/10/14 21:55:31:983;05118
2018/10/14 21:55:31:983;05118
2018/10/14 21:55:31:983;05118
2018/10/14 21:55:31:983;05119
2018/10/14 21:55:31:983;05119
2018/10/14 21:55:31:983;05119
2018/10/14 21:55:31:983;05118
2018/10/14 21:55:31:999;05119
2018/10/14 21:55:31:999;05118
2018/10/14 21:55:31:999;05119
2018/10/14 21:55:31:999;05118
2018/10/14 21:55:31:999;05118
2018/10/14 21:55:31:999;05119
2018/10/14 21:55:31:999;05119
2018/10/14 21:55:31:999;05118
2018/10/14 21:55:31:999;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05118
2018/10/14 21:55:32:015;05119
2018/10/14 21:55:32:015;05118
2018/10/14 21:55:32:031;05119
2018/10/14 21:55:32:031;05119
